fact,value,Area_id,DataType_id,Domain_id
22671,1790,W01000872,RANK,WIMD
22672,1652,W01000872,RANK,INCOM
22673,1753,W01000872,RANK,EMPL
22674,1831,W01000872,RANK,HEAL
22675,1839,W01000872,RANK,ED
22676,1742,W01000872,RANK,ATS
22677,800,W01000872,RANK,HOUS
22678,1467,W01000872,RANK,COMS
22679,1012,W01000872,RANK,PHYS
22680,4,W01000873,DEC,ATS
22681,5,W01000873,DEC,COMS
22682,10,W01000873,DEC,ED
22683,9,W01000873,DEC,EMPL
22684,7,W01000873,DEC,HEAL
22685,1,W01000873,DEC,HOUS
22686,9,W01000873,DEC,INCOM
22687,7,W01000873,DEC,PHYS
22688,7,W01000873,DEC,WIMD
22689,4,W01000873,QUIN,WIMD
22690,5,W01000873,QUIN,INCOM
22691,5,W01000873,QUIN,EMPL
22692,4,W01000873,QUIN,HEAL
22693,5,W01000873,QUIN,ED
22694,2,W01000873,QUIN,ATS
22695,1,W01000873,QUIN,HOUS
22696,3,W01000873,QUIN,COMS
22697,4,W01000873,QUIN,PHYS
22698,1298,W01000873,RANK,WIMD
22699,1533,W01000873,RANK,INCOM
22700,1622,W01000873,RANK,EMPL
22701,1295,W01000873,RANK,HEAL
22702,1748,W01000873,RANK,ED
22703,623,W01000873,RANK,ATS
22704,65,W01000873,RANK,HOUS
22705,789,W01000873,RANK,COMS
22706,1156,W01000873,RANK,PHYS
22707,8,W01000874,DEC,ATS
22708,7,W01000874,DEC,COMS
22709,10,W01000874,DEC,ED
22710,10,W01000874,DEC,EMPL
22711,9,W01000874,DEC,HEAL
22712,1,W01000874,DEC,HOUS
22713,9,W01000874,DEC,INCOM
22714,8,W01000874,DEC,PHYS
22715,9,W01000874,DEC,WIMD
22716,5,W01000874,QUIN,WIMD
22717,5,W01000874,QUIN,INCOM
22718,5,W01000874,QUIN,EMPL
22719,5,W01000874,QUIN,HEAL
22720,5,W01000874,QUIN,ED
22721,4,W01000874,QUIN,ATS
22722,1,W01000874,QUIN,HOUS
22723,4,W01000874,QUIN,COMS
22724,4,W01000874,QUIN,PHYS
22725,1593,W01000874,RANK,WIMD
22726,1667,W01000874,RANK,INCOM
22727,1830,W01000874,RANK,EMPL
22728,1572,W01000874,RANK,HEAL
22729,1834,W01000874,RANK,ED
22730,1503,W01000874,RANK,ATS
22731,91,W01000874,RANK,HOUS
22732,1203,W01000874,RANK,COMS
22733,1346,W01000874,RANK,PHYS
22734,4,W01000875,DEC,ATS
22735,5,W01000875,DEC,COMS
22736,8,W01000875,DEC,ED
22737,8,W01000875,DEC,EMPL
22738,5,W01000875,DEC,HEAL
22739,1,W01000875,DEC,HOUS
22740,8,W01000875,DEC,INCOM
22741,2,W01000875,DEC,PHYS
22742,6,W01000875,DEC,WIMD
22743,3,W01000875,QUIN,WIMD
22744,4,W01000875,QUIN,INCOM
22745,4,W01000875,QUIN,EMPL
22746,3,W01000875,QUIN,HEAL
22747,4,W01000875,QUIN,ED
22748,2,W01000875,QUIN,ATS
22749,1,W01000875,QUIN,HOUS
22750,3,W01000875,QUIN,COMS
22751,1,W01000875,QUIN,PHYS
22752,1072,W01000875,RANK,WIMD
22753,1441,W01000875,RANK,INCOM
22754,1450,W01000875,RANK,EMPL
22755,933,W01000875,RANK,HEAL
22756,1429,W01000875,RANK,ED
22757,579,W01000875,RANK,ATS
22758,148,W01000875,RANK,HOUS
22759,777,W01000875,RANK,COMS
22760,284,W01000875,RANK,PHYS
22761,4,W01000876,DEC,ATS
22762,9,W01000876,DEC,COMS
22763,6,W01000876,DEC,ED
22764,10,W01000876,DEC,EMPL
22765,8,W01000876,DEC,HEAL
22766,1,W01000876,DEC,HOUS
22767,10,W01000876,DEC,INCOM
22768,9,W01000876,DEC,PHYS
22769,8,W01000876,DEC,WIMD
22770,4,W01000876,QUIN,WIMD
22771,5,W01000876,QUIN,INCOM
22772,5,W01000876,QUIN,EMPL
22773,4,W01000876,QUIN,HEAL
22774,3,W01000876,QUIN,ED
22775,2,W01000876,QUIN,ATS
22776,1,W01000876,QUIN,HOUS
22777,5,W01000876,QUIN,COMS
22778,5,W01000876,QUIN,PHYS
22779,1346,W01000876,RANK,WIMD
22780,1815,W01000876,RANK,INCOM
22781,1891,W01000876,RANK,EMPL
22782,1514,W01000876,RANK,HEAL
22783,1085,W01000876,RANK,ED
22784,686,W01000876,RANK,ATS
22785,14,W01000876,RANK,HOUS
22786,1686,W01000876,RANK,COMS
22787,1589,W01000876,RANK,PHYS
22788,7,W01000877,DEC,ATS
22789,8,W01000877,DEC,COMS
22790,8,W01000877,DEC,ED
22791,7,W01000877,DEC,EMPL
22792,6,W01000877,DEC,HEAL
22793,7,W01000877,DEC,HOUS
22794,8,W01000877,DEC,INCOM
22795,5,W01000877,DEC,PHYS
22796,9,W01000877,DEC,WIMD
22797,5,W01000877,QUIN,WIMD
22798,4,W01000877,QUIN,INCOM
22799,4,W01000877,QUIN,EMPL
22800,3,W01000877,QUIN,HEAL
22801,4,W01000877,QUIN,ED
22802,4,W01000877,QUIN,ATS
22803,4,W01000877,QUIN,HOUS
22804,4,W01000877,QUIN,COMS
22805,3,W01000877,QUIN,PHYS
22806,1530,W01000877,RANK,WIMD
22807,1497,W01000877,RANK,INCOM
22808,1268,W01000877,RANK,EMPL
22809,1110,W01000877,RANK,HEAL
22810,1389,W01000877,RANK,ED
22811,1263,W01000877,RANK,ATS
22812,1248,W01000877,RANK,HOUS
22813,1401,W01000877,RANK,COMS
22814,898,W01000877,RANK,PHYS
22815,6,W01000878,DEC,ATS
22816,7,W01000878,DEC,COMS
22817,5,W01000878,DEC,ED
22818,6,W01000878,DEC,EMPL
22819,7,W01000878,DEC,HEAL
22820,5,W01000878,DEC,HOUS
22821,7,W01000878,DEC,INCOM
22822,10,W01000878,DEC,PHYS
22823,7,W01000878,DEC,WIMD
22824,4,W01000878,QUIN,WIMD
22825,4,W01000878,QUIN,INCOM
22826,3,W01000878,QUIN,EMPL
22827,4,W01000878,QUIN,HEAL
22828,3,W01000878,QUIN,ED
22829,3,W01000878,QUIN,ATS
22830,3,W01000878,QUIN,HOUS
22831,4,W01000878,QUIN,COMS
22832,5,W01000878,QUIN,PHYS
22833,1330,W01000878,RANK,WIMD
22834,1154,W01000878,RANK,INCOM
22835,1107,W01000878,RANK,EMPL
22836,1170,W01000878,RANK,HEAL
22837,941,W01000878,RANK,ED
22838,1118,W01000878,RANK,ATS
22839,893,W01000878,RANK,HOUS
22840,1297,W01000878,RANK,COMS
22841,1782,W01000878,RANK,PHYS
22842,10,W01000879,DEC,ATS
22843,9,W01000879,DEC,COMS
22844,10,W01000879,DEC,ED
22845,10,W01000879,DEC,EMPL
22846,9,W01000879,DEC,HEAL
22847,9,W01000879,DEC,HOUS
22848,10,W01000879,DEC,INCOM
22849,9,W01000879,DEC,PHYS
22850,10,W01000879,DEC,WIMD
22851,5,W01000879,QUIN,WIMD
22852,5,W01000879,QUIN,INCOM
22853,5,W01000879,QUIN,EMPL
22854,5,W01000879,QUIN,HEAL
22855,5,W01000879,QUIN,ED
22856,5,W01000879,QUIN,ATS
22857,5,W01000879,QUIN,HOUS
22858,5,W01000879,QUIN,COMS
22859,5,W01000879,QUIN,PHYS
22860,1893,W01000879,RANK,WIMD
22861,1807,W01000879,RANK,INCOM
22862,1803,W01000879,RANK,EMPL
22863,1689,W01000879,RANK,HEAL
22864,1873,W01000879,RANK,ED
22865,1862,W01000879,RANK,ATS
22866,1561,W01000879,RANK,HOUS
22867,1650,W01000879,RANK,COMS
22868,1533,W01000879,RANK,PHYS
22869,10,W01000880,DEC,ATS
22870,10,W01000880,DEC,COMS
22871,10,W01000880,DEC,ED
22872,8,W01000880,DEC,EMPL
22873,10,W01000880,DEC,HEAL
22874,9,W01000880,DEC,HOUS
22875,9,W01000880,DEC,INCOM
22876,3,W01000880,DEC,PHYS
22877,10,W01000880,DEC,WIMD
22878,5,W01000880,QUIN,WIMD
22879,5,W01000880,QUIN,INCOM
22880,4,W01000880,QUIN,EMPL
22881,5,W01000880,QUIN,HEAL
22882,5,W01000880,QUIN,ED
22883,5,W01000880,QUIN,ATS
22884,5,W01000880,QUIN,HOUS
22885,5,W01000880,QUIN,COMS
22886,2,W01000880,QUIN,PHYS
22887,1750,W01000880,RANK,WIMD
22888,1592,W01000880,RANK,INCOM
22889,1458,W01000880,RANK,EMPL
22890,1727,W01000880,RANK,HEAL
22891,1728,W01000880,RANK,ED
22892,1869,W01000880,RANK,ATS
22893,1692,W01000880,RANK,HOUS
22894,1787,W01000880,RANK,COMS
22895,540,W01000880,RANK,PHYS
22896,6,W01000881,DEC,ATS
22897,5,W01000881,DEC,COMS
22898,7,W01000881,DEC,ED
22899,1,W01000881,DEC,EMPL
22900,4,W01000881,DEC,HEAL
22901,8,W01000881,DEC,HOUS
22902,2,W01000881,DEC,INCOM
22903,9,W01000881,DEC,PHYS
22904,3,W01000881,DEC,WIMD
22905,2,W01000881,QUIN,WIMD
22906,1,W01000881,QUIN,INCOM
22907,1,W01000881,QUIN,EMPL
22908,2,W01000881,QUIN,HEAL
22909,4,W01000881,QUIN,ED
22910,3,W01000881,QUIN,ATS
22911,4,W01000881,QUIN,HOUS
22912,3,W01000881,QUIN,COMS
22913,5,W01000881,QUIN,PHYS
22914,461,W01000881,RANK,WIMD
22915,287,W01000881,RANK,INCOM
22916,141,W01000881,RANK,EMPL
22917,598,W01000881,RANK,HEAL
22918,1163,W01000881,RANK,ED
22919,1064,W01000881,RANK,ATS
22920,1365,W01000881,RANK,HOUS
22921,862,W01000881,RANK,COMS
22922,1716,W01000881,RANK,PHYS
22923,5,W01000882,DEC,ATS
22924,6,W01000882,DEC,COMS
22925,4,W01000882,DEC,ED
22926,2,W01000882,DEC,EMPL
22927,5,W01000882,DEC,HEAL
22928,6,W01000882,DEC,HOUS
22929,3,W01000882,DEC,INCOM
22930,10,W01000882,DEC,PHYS
22931,4,W01000882,DEC,WIMD
22932,2,W01000882,QUIN,WIMD
22933,2,W01000882,QUIN,INCOM
22934,1,W01000882,QUIN,EMPL
22935,3,W01000882,QUIN,HEAL
22936,2,W01000882,QUIN,ED
22937,3,W01000882,QUIN,ATS
22938,3,W01000882,QUIN,HOUS
22939,3,W01000882,QUIN,COMS
22940,5,W01000882,QUIN,PHYS
22941,591,W01000882,RANK,WIMD
22942,392,W01000882,RANK,INCOM
22943,363,W01000882,RANK,EMPL
22944,797,W01000882,RANK,HEAL
22945,649,W01000882,RANK,ED
22946,888,W01000882,RANK,ATS
22947,995,W01000882,RANK,HOUS
22948,1106,W01000882,RANK,COMS
22949,1783,W01000882,RANK,PHYS
22950,10,W01000883,DEC,ATS
22951,5,W01000883,DEC,COMS
22952,4,W01000883,DEC,ED
22953,7,W01000883,DEC,EMPL
22954,6,W01000883,DEC,HEAL
22955,10,W01000883,DEC,HOUS
22956,9,W01000883,DEC,INCOM
22957,2,W01000883,DEC,PHYS
22958,8,W01000883,DEC,WIMD
22959,4,W01000883,QUIN,WIMD
22960,5,W01000883,QUIN,INCOM
22961,4,W01000883,QUIN,EMPL
22962,3,W01000883,QUIN,HEAL
22963,2,W01000883,QUIN,ED
22964,5,W01000883,QUIN,ATS
22965,5,W01000883,QUIN,HOUS
22966,3,W01000883,QUIN,COMS
22967,1,W01000883,QUIN,PHYS
22968,1407,W01000883,RANK,WIMD
22969,1702,W01000883,RANK,INCOM
22970,1266,W01000883,RANK,EMPL
22971,1054,W01000883,RANK,HEAL
22972,748,W01000883,RANK,ED
22973,1762,W01000883,RANK,ATS
22974,1737,W01000883,RANK,HOUS
22975,895,W01000883,RANK,COMS
22976,283,W01000883,RANK,PHYS
22977,4,W01000884,DEC,ATS
22978,1,W01000884,DEC,COMS
22979,1,W01000884,DEC,ED
22980,1,W01000884,DEC,EMPL
22981,2,W01000884,DEC,HEAL
22982,3,W01000884,DEC,HOUS
22983,1,W01000884,DEC,INCOM
22984,1,W01000884,DEC,PHYS
22985,1,W01000884,DEC,WIMD
22986,1,W01000884,QUIN,WIMD
22987,1,W01000884,QUIN,INCOM
22988,1,W01000884,QUIN,EMPL
22989,1,W01000884,QUIN,HEAL
22990,1,W01000884,QUIN,ED
22991,2,W01000884,QUIN,ATS
22992,2,W01000884,QUIN,HOUS
22993,1,W01000884,QUIN,COMS
22994,1,W01000884,QUIN,PHYS
22995,122,W01000884,RANK,WIMD
22996,180,W01000884,RANK,INCOM
22997,130,W01000884,RANK,EMPL
22998,215,W01000884,RANK,HEAL
22999,136,W01000884,RANK,ED
23000,583,W01000884,RANK,ATS
23001,449,W01000884,RANK,HOUS
23002,111,W01000884,RANK,COMS
23003,133,W01000884,RANK,PHYS
23004,3,W01000885,DEC,ATS
23005,1,W01000885,DEC,COMS
23006,1,W01000885,DEC,ED
23007,1,W01000885,DEC,EMPL
23008,1,W01000885,DEC,HEAL
23009,6,W01000885,DEC,HOUS
23010,2,W01000885,DEC,INCOM
23011,1,W01000885,DEC,PHYS
23012,1,W01000885,DEC,WIMD
23013,1,W01000885,QUIN,WIMD
23014,1,W01000885,QUIN,INCOM
23015,1,W01000885,QUIN,EMPL
23016,1,W01000885,QUIN,HEAL
23017,1,W01000885,QUIN,ED
23018,2,W01000885,QUIN,ATS
23019,3,W01000885,QUIN,HOUS
23020,1,W01000885,QUIN,COMS
23021,1,W01000885,QUIN,PHYS
23022,129,W01000885,RANK,WIMD
23023,260,W01000885,RANK,INCOM
23024,176,W01000885,RANK,EMPL
23025,109,W01000885,RANK,HEAL
23026,75,W01000885,RANK,ED
23027,509,W01000885,RANK,ATS
23028,1017,W01000885,RANK,HOUS
23029,169,W01000885,RANK,COMS
23030,143,W01000885,RANK,PHYS
23031,4,W01000886,DEC,ATS
23032,2,W01000886,DEC,COMS
23033,1,W01000886,DEC,ED
23034,1,W01000886,DEC,EMPL
23035,1,W01000886,DEC,HEAL
23036,2,W01000886,DEC,HOUS
23037,1,W01000886,DEC,INCOM
23038,2,W01000886,DEC,PHYS
23039,1,W01000886,DEC,WIMD
23040,1,W01000886,QUIN,WIMD
23041,1,W01000886,QUIN,INCOM
23042,1,W01000886,QUIN,EMPL
23043,1,W01000886,QUIN,HEAL
23044,1,W01000886,QUIN,ED
23045,2,W01000886,QUIN,ATS
23046,1,W01000886,QUIN,HOUS
23047,1,W01000886,QUIN,COMS
23048,1,W01000886,QUIN,PHYS
23049,44,W01000886,RANK,WIMD
23050,69,W01000886,RANK,INCOM
23051,27,W01000886,RANK,EMPL
23052,87,W01000886,RANK,HEAL
23053,72,W01000886,RANK,ED
23054,626,W01000886,RANK,ATS
23055,371,W01000886,RANK,HOUS
23056,231,W01000886,RANK,COMS
23057,214,W01000886,RANK,PHYS
23058,2,W01000887,DEC,ATS
23059,8,W01000887,DEC,COMS
23060,4,W01000887,DEC,ED
23061,4,W01000887,DEC,EMPL
23062,4,W01000887,DEC,HEAL
23063,8,W01000887,DEC,HOUS
23064,4,W01000887,DEC,INCOM
23065,3,W01000887,DEC,PHYS
23066,4,W01000887,DEC,WIMD
23067,2,W01000887,QUIN,WIMD
23068,2,W01000887,QUIN,INCOM
23069,2,W01000887,QUIN,EMPL
23070,2,W01000887,QUIN,HEAL
23071,2,W01000887,QUIN,ED
23072,1,W01000887,QUIN,ATS
23073,4,W01000887,QUIN,HOUS
23074,4,W01000887,QUIN,COMS
23075,2,W01000887,QUIN,PHYS
23076,735,W01000887,RANK,WIMD
23077,727,W01000887,RANK,INCOM
23078,718,W01000887,RANK,EMPL
23079,700,W01000887,RANK,HEAL
23080,760,W01000887,RANK,ED
23081,329,W01000887,RANK,ATS
23082,1470,W01000887,RANK,HOUS
23083,1500,W01000887,RANK,COMS
23084,495,W01000887,RANK,PHYS
23085,5,W01000888,DEC,ATS
23086,8,W01000888,DEC,COMS
23087,6,W01000888,DEC,ED
23088,6,W01000888,DEC,EMPL
23089,6,W01000888,DEC,HEAL
23090,6,W01000888,DEC,HOUS
23091,6,W01000888,DEC,INCOM
23092,8,W01000888,DEC,PHYS
23093,7,W01000888,DEC,WIMD
23094,4,W01000888,QUIN,WIMD
23095,3,W01000888,QUIN,INCOM
23096,3,W01000888,QUIN,EMPL
23097,3,W01000888,QUIN,HEAL
23098,3,W01000888,QUIN,ED
23099,3,W01000888,QUIN,ATS
23100,3,W01000888,QUIN,HOUS
23101,4,W01000888,QUIN,COMS
23102,4,W01000888,QUIN,PHYS
23103,1227,W01000888,RANK,WIMD
23104,1011,W01000888,RANK,INCOM
23105,1097,W01000888,RANK,EMPL
23106,990,W01000888,RANK,HEAL
23107,1053,W01000888,RANK,ED
23108,839,W01000888,RANK,ATS
23109,967,W01000888,RANK,HOUS
23110,1420,W01000888,RANK,COMS
23111,1433,W01000888,RANK,PHYS
23112,6,W01000889,DEC,ATS
23113,6,W01000889,DEC,COMS
23114,6,W01000889,DEC,ED
23115,4,W01000889,DEC,EMPL
23116,7,W01000889,DEC,HEAL
23117,8,W01000889,DEC,HOUS
23118,7,W01000889,DEC,INCOM
23119,3,W01000889,DEC,PHYS
23120,6,W01000889,DEC,WIMD
23121,3,W01000889,QUIN,WIMD
23122,4,W01000889,QUIN,INCOM
23123,2,W01000889,QUIN,EMPL
23124,4,W01000889,QUIN,HEAL
23125,3,W01000889,QUIN,ED
23126,3,W01000889,QUIN,ATS
23127,4,W01000889,QUIN,HOUS
23128,3,W01000889,QUIN,COMS
23129,2,W01000889,QUIN,PHYS
23130,1133,W01000889,RANK,WIMD
23131,1261,W01000889,RANK,INCOM
23132,649,W01000889,RANK,EMPL
23133,1161,W01000889,RANK,HEAL
23134,1112,W01000889,RANK,ED
23135,1136,W01000889,RANK,ATS
23136,1400,W01000889,RANK,HOUS
23137,1049,W01000889,RANK,COMS
23138,386,W01000889,RANK,PHYS
23139,10,W01000890,DEC,ATS
23140,10,W01000890,DEC,COMS
23141,9,W01000890,DEC,ED
23142,8,W01000890,DEC,EMPL
23143,9,W01000890,DEC,HEAL
23144,9,W01000890,DEC,HOUS
23145,10,W01000890,DEC,INCOM
23146,5,W01000890,DEC,PHYS
23147,10,W01000890,DEC,WIMD
23148,5,W01000890,QUIN,WIMD
23149,5,W01000890,QUIN,INCOM
23150,4,W01000890,QUIN,EMPL
23151,5,W01000890,QUIN,HEAL
23152,5,W01000890,QUIN,ED
23153,5,W01000890,QUIN,ATS
23154,5,W01000890,QUIN,HOUS
23155,5,W01000890,QUIN,COMS
23156,3,W01000890,QUIN,PHYS
23157,1802,W01000890,RANK,WIMD
23158,1849,W01000890,RANK,INCOM
23159,1395,W01000890,RANK,EMPL
23160,1591,W01000890,RANK,HEAL
23161,1708,W01000890,RANK,ED
23162,1807,W01000890,RANK,ATS
23163,1688,W01000890,RANK,HOUS
23164,1879,W01000890,RANK,COMS
23165,861,W01000890,RANK,PHYS
23166,6,W01000891,DEC,ATS
23167,6,W01000891,DEC,COMS
23168,4,W01000891,DEC,ED
23169,4,W01000891,DEC,EMPL
23170,4,W01000891,DEC,HEAL
23171,5,W01000891,DEC,HOUS
23172,4,W01000891,DEC,INCOM
23173,8,W01000891,DEC,PHYS
23174,5,W01000891,DEC,WIMD
23175,3,W01000891,QUIN,WIMD
23176,2,W01000891,QUIN,INCOM
23177,2,W01000891,QUIN,EMPL
23178,2,W01000891,QUIN,HEAL
23179,2,W01000891,QUIN,ED
23180,3,W01000891,QUIN,ATS
23181,3,W01000891,QUIN,HOUS
23182,3,W01000891,QUIN,COMS
23183,4,W01000891,QUIN,PHYS
23184,783,W01000891,RANK,WIMD
23185,688,W01000891,RANK,INCOM
23186,641,W01000891,RANK,EMPL
23187,703,W01000891,RANK,HEAL
23188,632,W01000891,RANK,ED
23189,964,W01000891,RANK,ATS
23190,912,W01000891,RANK,HOUS
23191,1109,W01000891,RANK,COMS
23192,1402,W01000891,RANK,PHYS
23193,9,W01000892,DEC,ATS
23194,7,W01000892,DEC,COMS
23195,7,W01000892,DEC,ED
23196,6,W01000892,DEC,EMPL
23197,7,W01000892,DEC,HEAL
23198,8,W01000892,DEC,HOUS
23199,7,W01000892,DEC,INCOM
23200,5,W01000892,DEC,PHYS
23201,8,W01000892,DEC,WIMD
23202,4,W01000892,QUIN,WIMD
23203,4,W01000892,QUIN,INCOM
23204,3,W01000892,QUIN,EMPL
23205,4,W01000892,QUIN,HEAL
23206,4,W01000892,QUIN,ED
23207,5,W01000892,QUIN,ATS
23208,4,W01000892,QUIN,HOUS
23209,4,W01000892,QUIN,COMS
23210,3,W01000892,QUIN,PHYS
23211,1456,W01000892,RANK,WIMD
23212,1222,W01000892,RANK,INCOM
23213,1131,W01000892,RANK,EMPL
23214,1150,W01000892,RANK,HEAL
23215,1268,W01000892,RANK,ED
23216,1593,W01000892,RANK,ATS
23217,1500,W01000892,RANK,HOUS
23218,1272,W01000892,RANK,COMS
23219,808,W01000892,RANK,PHYS
23220,6,W01000893,DEC,ATS
23221,6,W01000893,DEC,COMS
23222,3,W01000893,DEC,ED
23223,3,W01000893,DEC,EMPL
23224,4,W01000893,DEC,HEAL
23225,3,W01000893,DEC,HOUS
23226,4,W01000893,DEC,INCOM
23227,2,W01000893,DEC,PHYS
23228,3,W01000893,DEC,WIMD
23229,2,W01000893,QUIN,WIMD
23230,2,W01000893,QUIN,INCOM
23231,2,W01000893,QUIN,EMPL
23232,2,W01000893,QUIN,HEAL
23233,2,W01000893,QUIN,ED
23234,3,W01000893,QUIN,ATS
23235,2,W01000893,QUIN,HOUS
23236,3,W01000893,QUIN,COMS
23237,1,W01000893,QUIN,PHYS
23238,559,W01000893,RANK,WIMD
23239,596,W01000893,RANK,INCOM
23240,547,W01000893,RANK,EMPL
23241,644,W01000893,RANK,HEAL
23242,411,W01000893,RANK,ED
23243,1094,W01000893,RANK,ATS
23244,565,W01000893,RANK,HOUS
23245,1111,W01000893,RANK,COMS
23246,229,W01000893,RANK,PHYS
23247,4,W01000894,DEC,ATS
23248,6,W01000894,DEC,COMS
23249,4,W01000894,DEC,ED
23250,3,W01000894,DEC,EMPL
23251,4,W01000894,DEC,HEAL
23252,4,W01000894,DEC,HOUS
23253,5,W01000894,DEC,INCOM
23254,3,W01000894,DEC,PHYS
23255,4,W01000894,DEC,WIMD
23256,2,W01000894,QUIN,WIMD
23257,3,W01000894,QUIN,INCOM
23258,2,W01000894,QUIN,EMPL
23259,2,W01000894,QUIN,HEAL
23260,2,W01000894,QUIN,ED
23261,2,W01000894,QUIN,ATS
23262,2,W01000894,QUIN,HOUS
23263,3,W01000894,QUIN,COMS
23264,2,W01000894,QUIN,PHYS
23265,708,W01000894,RANK,WIMD
23266,873,W01000894,RANK,INCOM
23267,559,W01000894,RANK,EMPL
23268,747,W01000894,RANK,HEAL
23269,755,W01000894,RANK,ED
23270,596,W01000894,RANK,ATS
23271,600,W01000894,RANK,HOUS
23272,1075,W01000894,RANK,COMS
23273,445,W01000894,RANK,PHYS
23274,8,W01000895,DEC,ATS
23275,4,W01000895,DEC,COMS
23276,3,W01000895,DEC,ED
23277,1,W01000895,DEC,EMPL
23278,2,W01000895,DEC,HEAL
23279,3,W01000895,DEC,HOUS
23280,2,W01000895,DEC,INCOM
23281,2,W01000895,DEC,PHYS
23282,2,W01000895,DEC,WIMD
23283,1,W01000895,QUIN,WIMD
23284,1,W01000895,QUIN,INCOM
23285,1,W01000895,QUIN,EMPL
23286,1,W01000895,QUIN,HEAL
23287,2,W01000895,QUIN,ED
23288,4,W01000895,QUIN,ATS
23289,2,W01000895,QUIN,HOUS
23290,2,W01000895,QUIN,COMS
23291,1,W01000895,QUIN,PHYS
23292,233,W01000895,RANK,WIMD
23293,270,W01000895,RANK,INCOM
23294,97,W01000895,RANK,EMPL
23295,234,W01000895,RANK,HEAL
23296,534,W01000895,RANK,ED
23297,1441,W01000895,RANK,ATS
23298,537,W01000895,RANK,HOUS
23299,602,W01000895,RANK,COMS
23300,199,W01000895,RANK,PHYS
23301,2,W01000896,DEC,ATS
23302,5,W01000896,DEC,COMS
23303,1,W01000896,DEC,ED
23304,1,W01000896,DEC,EMPL
23305,1,W01000896,DEC,HEAL
23306,3,W01000896,DEC,HOUS
23307,1,W01000896,DEC,INCOM
23308,9,W01000896,DEC,PHYS
23309,1,W01000896,DEC,WIMD
23310,1,W01000896,QUIN,WIMD
23311,1,W01000896,QUIN,INCOM
23312,1,W01000896,QUIN,EMPL
23313,1,W01000896,QUIN,HEAL
23314,1,W01000896,QUIN,ED
23315,1,W01000896,QUIN,ATS
23316,2,W01000896,QUIN,HOUS
23317,3,W01000896,QUIN,COMS
23318,5,W01000896,QUIN,PHYS
23319,25,W01000896,RANK,WIMD
23320,42,W01000896,RANK,INCOM
23321,26,W01000896,RANK,EMPL
23322,66,W01000896,RANK,HEAL
23323,4,W01000896,RANK,ED
23324,340,W01000896,RANK,ATS
23325,385,W01000896,RANK,HOUS
23326,821,W01000896,RANK,COMS
23327,1554,W01000896,RANK,PHYS
23328,4,W01000897,DEC,ATS
23329,2,W01000897,DEC,COMS
23330,1,W01000897,DEC,ED
23331,2,W01000897,DEC,EMPL
23332,2,W01000897,DEC,HEAL
23333,2,W01000897,DEC,HOUS
23334,3,W01000897,DEC,INCOM
23335,1,W01000897,DEC,PHYS
23336,2,W01000897,DEC,WIMD
23337,1,W01000897,QUIN,WIMD
23338,2,W01000897,QUIN,INCOM
23339,1,W01000897,QUIN,EMPL
23340,1,W01000897,QUIN,HEAL
23341,1,W01000897,QUIN,ED
23342,2,W01000897,QUIN,ATS
23343,1,W01000897,QUIN,HOUS
23344,1,W01000897,QUIN,COMS
23345,1,W01000897,QUIN,PHYS
23346,263,W01000897,RANK,WIMD
23347,456,W01000897,RANK,INCOM
23348,339,W01000897,RANK,EMPL
23349,366,W01000897,RANK,HEAL
23350,141,W01000897,RANK,ED
23351,727,W01000897,RANK,ATS
23352,334,W01000897,RANK,HOUS
23353,236,W01000897,RANK,COMS
23354,183,W01000897,RANK,PHYS
23355,3,W01000898,DEC,ATS
23356,7,W01000898,DEC,COMS
23357,4,W01000898,DEC,ED
23358,5,W01000898,DEC,EMPL
23359,4,W01000898,DEC,HEAL
23360,6,W01000898,DEC,HOUS
23361,6,W01000898,DEC,INCOM
23362,9,W01000898,DEC,PHYS
23363,5,W01000898,DEC,WIMD
23364,3,W01000898,QUIN,WIMD
23365,3,W01000898,QUIN,INCOM
23366,3,W01000898,QUIN,EMPL
23367,2,W01000898,QUIN,HEAL
23368,2,W01000898,QUIN,ED
23369,2,W01000898,QUIN,ATS
23370,3,W01000898,QUIN,HOUS
23371,4,W01000898,QUIN,COMS
23372,5,W01000898,QUIN,PHYS
23373,909,W01000898,RANK,WIMD
23374,988,W01000898,RANK,INCOM
23375,826,W01000898,RANK,EMPL
23376,694,W01000898,RANK,HEAL
23377,669,W01000898,RANK,ED
23378,525,W01000898,RANK,ATS
23379,974,W01000898,RANK,HOUS
23380,1215,W01000898,RANK,COMS
23381,1609,W01000898,RANK,PHYS
23382,10,W01000899,DEC,ATS
23383,9,W01000899,DEC,COMS
23384,8,W01000899,DEC,ED
23385,7,W01000899,DEC,EMPL
23386,6,W01000899,DEC,HEAL
23387,10,W01000899,DEC,HOUS
23388,8,W01000899,DEC,INCOM
23389,6,W01000899,DEC,PHYS
23390,9,W01000899,DEC,WIMD
23391,5,W01000899,QUIN,WIMD
23392,4,W01000899,QUIN,INCOM
23393,4,W01000899,QUIN,EMPL
23394,3,W01000899,QUIN,HEAL
23395,4,W01000899,QUIN,ED
23396,5,W01000899,QUIN,ATS
23397,5,W01000899,QUIN,HOUS
23398,5,W01000899,QUIN,COMS
23399,3,W01000899,QUIN,PHYS
23400,1568,W01000899,RANK,WIMD
23401,1419,W01000899,RANK,INCOM
23402,1156,W01000899,RANK,EMPL
23403,1123,W01000899,RANK,HEAL
